Date,Year,Month,Day,PM2.5,PM10,CO,SO2,NO2,1hO3,8hO3,WD,WS,Temp,RH,sea-level-pres,6hr-precip,dewpoint,visibility,City,lon,lat
5/23/13,2013,05,23,39.4956,54.7046,678,3.018,12.8232,46.2583,43.6677,93.5429,2.6428,22.1818,83.9001,115,0.2167,19.3182,9.7273,Shanghai,31.249162,121.487899
5/24/13,2013,05,24,56.7454,69.2357,686,3.9448,12.7344,59.5583,51.4063,109.5319,2.1314,24.7727,70.3401,118.0909,0,18.7727,14.3636,Shanghai,31.249162,121.487899
5/25/13,2013,05,25,36.375,55.3826,519,4.1208,12.2272,65.5083,57.7208,133.2267,3.0019,25.3909,61.6637,104.2727,0,17.1909,22.2727,Shanghai,31.249162,121.487899
5/26/13,2013,05,26,40.1667,62.1132,564,3.5911,7.4312,48.3,43.5458,140.554,4.633,23.2,74.1292,68.0909,1.0033,18.2545,16,Shanghai,31.249162,121.487899
5/27/13,2013,05,27,32.1935,58.8528,780,3.6978,16.2598,40.6583,34.125,204.9698,2.5597,23.8727,77.5881,18.6364,0.935,19.6273,15.7273,Shanghai,31.249162,121.487899
5/28/13,2013,05,28,65.7526,92.4707,826,6.3001,20.6619,75.4834,64.0719,242.3302,1.6496,24.2455,63.8439,74.1818,0,16.6727,14.8182,Shanghai,31.249162,121.487899
5/29/13,2013,05,29,101.4445,54.6171,942,8.3218,24.7319,103.95,84.1562,26.1281,1.3121,25.0455,66.918,114.5455,0,18.0182,9.8182,Shanghai,31.249162,121.487899
5/30/13,2013,05,30,40.0958,39.75,652,4.7359,17.9355,47.6,49.7614,56.333,1.9712,18.2636,80.039,138.9091,4.535,14.6909,19.4545,Shanghai,31.249162,121.487899
5/31/13,2013,05,31,39.6191,,716,3.3688,21.3043,46.7833,41.074,116.2777,1.0526,19.9364,87.2707,95.2727,0.4333,17.7545,6.8182,Shanghai,31.249162,121.487899
6/1/13,2013,06,01,86.7726,55.8518,"1,024",6.9798,26.5466,47.3407,39.362,39.815,1.0833,21.0545,80.1712,67.8182,1.12,17.4182,8.5455,Shanghai,31.249162,121.487899
6/2/13,2013,06,02,38.0625,,641,4.7044,18.495,63.5185,55.0195,51.4251,1.9254,20.4727,64.9015,90.9091,0.1333,13.1909,22.4545,Shanghai,31.249162,121.487899
6/3/13,2013,06,03,59.8105,49.7708,689,4.6884,18.3323,86.3852,72.8889,86.9252,1.7316,22.2455,66.3757,111.3636,0,15.1545,16.2727,Shanghai,31.249162,121.487899
6/4/13,2013,06,04,31.3485,47.8947,579,3.6385,12.0253,54.4833,53.6344,109.2446,2.8824,22.4333,72.3218,137.4444,0,17.1444,20.5556,Shanghai,31.249162,121.487899
6/5/13,2013,06,05,26.8777,35.8792,566,3.8238,9.9529,42.7,38.4805,108.2124,2.7815,24.7,74.9155,136.5455,0.0014,19.8818,20.4545,Shanghai,31.249162,121.487899
6/6/13,2013,06,06,,,,,,,,121.7833,3.0194,25.1818,71.2346,116,0,19.5545,24.8182,Shanghai,31.249162,121.487899
6/7/13,2013,06,07,14.9246,32.4943,542,2.779,7.8778,46.2,41.5463,109.2673,4.3758,22.2091,85.2481,131.8182,22.5017,19.6,12.6364,Shanghai,31.249162,121.487899
6/8/13,2013,06,08,31.5758,45.0894,676,4.3211,17.3559,41.8444,40.9565,239.7187,2.5259,21.4727,85.7107,893,3.135,18.9636,10.8182,Shanghai,31.249162,121.487899
6/9/13,2013,06,09,43.0167,38.098,776,4.9177,17.798,40.3083,32.5083,311.011,1.7694,20.3545,87.6826,32.2727,0.8167,18.2364,8.6364,Shanghai,31.249162,121.487899
6/10/13,2013,06,10,35.8182,87.2284,638,4.0491,13.6172,54.7556,48.4,22.2169,1.7686,21.8818,76.4729,62.9091,0.1333,17.5,18.5455,Shanghai,31.249162,121.487899
6/11/13,2013,06,11,123.0375,131.3312,913,9.0521,27.7714,66.9926,53.2583,273.3018,1.2586,22.4727,68.4634,66.1818,0.0029,16.0636,10.2727,Shanghai,31.249162,121.487899
6/12/13,2013,06,12,116.7064,,961,8.1819,21.115,55.7926,46.9994,56.7924,0.6526,21.3909,75.0662,116.1818,0.0367,16.7182,8.0909,Shanghai,31.249162,121.487899
6/13/13,2013,06,13,67.4735,,793,5.251,19.8886,49.8296,41.7583,102.9277,1.4876,22.9182,69.5582,116.6364,0.0014,16.4909,13.4545,Shanghai,31.249162,121.487899
6/14/13,2013,06,14,36.4356,25.6111,728,3.8299,16.5176,51.6963,45.4963,66.7109,1.4063,21.3545,84.392,118.9091,0.505,18.6091,12.9091,Shanghai,31.249162,121.487899
6/15/13,2013,06,15,29.7727,39.6667,597,3.7643,16.0253,26.963,24.0602,77.715,1.7536,24.0182,85.8123,100.6364,0.09,21.4636,12.5455,Shanghai,31.249162,121.487899
6/16/13,2013,06,16,52.4186,78.4286,655,3.8736,17.0529,81.9778,48.8293,72.8149,1.1546,27.0636,79.6619,69.2727,0.0017,23.1273,11,Shanghai,31.249162,121.487899
6/17/13,2013,06,17,78.7204,,802,6.5627,23.9868,120.5556,85.5139,195.8419,1.5658,31.1545,63.1398,378.4546,0,22.9455,17.6364,Shanghai,31.249162,121.487899
6/18/13,2013,06,18,76.352,109.1542,834,7.7173,25.7519,92.2833,77.4375,217.0894,1.7187,32.6818,58.6057,980.3636,0,23.3182,17.9091,Shanghai,31.249162,121.487899
6/19/13,2013,06,19,98.5257,106.8271,893,7.7413,27.0428,66.0333,50.0451,23.0021,0.9479,29.4,71.5557,370.9091,0,23.6273,11.6364,Shanghai,31.249162,121.487899
6/20/13,2013,06,20,69.6375,69.2222,595,4.1413,18.1458,48.2417,39.5062,23.3441,2.3473,24.4818,78.2777,45.4545,0.0014,20.3818,11.1818,Shanghai,31.249162,121.487899
6/21/13,2013,06,21,48.2889,55.6136,531,3.752,15.9554,62.9417,54.1844,56.1382,1.9177,25.7273,65.8583,81.1818,0,18.7636,20.0909,Shanghai,31.249162,121.487899
6/22/13,2013,06,22,61.4972,81.5,523,3.6786,12.9115,75.6,61.95,77.9813,2.0844,26.5818,70.9465,73.7273,0,20.7273,13.8182,Shanghai,31.249162,121.487899
6/23/13,2013,06,23,76.1042,79.2078,578,4.982,17.5431,78.05,61.7896,228.4965,0.4362,28.0636,75.9189,42.0909,4.6667,23.2182,12.4545,Shanghai,31.249162,121.487899
6/24/13,2013,06,24,60.546,,736,3.2728,20.0704,37.975,34.1323,66.9913,1.3681,25.6455,82.3161,52.4545,0.0683,22.3818,9.5455,Shanghai,31.249162,121.487899
6/25/13,2013,06,25,44.5371,39.9357,501,3.3444,15.901,40.2111,33.2208,67.9375,1.6511,24.6636,85.0935,109.3636,10.0033,21.9727,15.1818,Shanghai,31.249162,121.487899
6/26/13,2013,06,26,27.5059,,608,2.8802,16.7747,46.6666,43.1083,58.7928,1.5402,23.2455,80.1541,39.5455,3.8517,19.6,19.5455,Shanghai,31.249162,121.487899
6/27/13,2013,06,27,22.1607,,522,2.3918,17.2514,53.0834,42.1166,95.0874,1.492,22.6364,85.8912,28.7273,8.85,20.1455,15.0909,Shanghai,31.249162,121.487899
6/28/13,2013,06,28,21.039,27.4589,493,2.5421,13.4725,71.0111,47.9792,79.1462,2.1862,23.1,78.2702,56.8182,0.1033,19.0455,22.3636,Shanghai,31.249162,121.487899
6/29/13,2013,06,29,32.7964,47.231,502,3.0892,14.2878,47.9889,41.7083,103.8769,1.8823,24.1143,81.1503,78.2857,0.65,20.6714,14.8571,Shanghai,31.249162,121.487899
6/30/13,2013,06,30,69.5159,133.8824,622,5.6423,16.6098,82.5333,71.4,201.8287,1.0515,28.0818,69.1859,81.4545,0.0014,21.5091,15,Shanghai,31.249162,121.487899
7/1/13,2013,07,01,87.1895,95.1772,764,5.7322,23.3807,107.8778,89.0944,172.579,1.4077,30.5727,67.4621,60.4545,0.01,23.6455,12.0909,Shanghai,31.249162,121.487899
7/2/13,2013,07,02,61.5971,86.9474,680,6.0718,20.0252,98.4667,84.9133,227.3273,2.9073,33.5364,52.6359,44.7273,0,22,24.4545,Shanghai,31.249162,121.487899
7/3/13,2013,07,03,48.4829,76.7533,662,8.9,20.2972,79.5667,67.4139,220.9471,3.4753,33.4,49.9562,32.7273,0,21.3545,28,Shanghai,31.249162,121.487899
7/4/13,2013,07,04,49.8956,80.5987,618,9.4577,19.1066,93.2556,83.0569,220.6188,3.6423,33.9818,45.8112,547.0909,0,20.3545,27.2727,Shanghai,31.249162,121.487899
7/5/13,2013,07,05,38.8889,66.6151,686,7.9415,20.8106,61.7555,47.9625,254.9238,2.7462,29.6182,64.3461,464.8182,6.825,21.7273,19.5455,Shanghai,31.249162,121.487899
7/6/13,2013,07,06,43.4623,70.1923,736,3.6038,20.088,77.7778,51.5565,192.6203,0.1988,27.0545,80.7882,50.4545,10.2525,23.4,15,Shanghai,31.249162,121.487899
7/7/13,2013,07,07,46.1964,70.8344,628,6.2321,16.9369,80.1889,71.9625,191.8782,2.1782,31.3273,63.3116,43.5455,0.4,23.1091,21.8182,Shanghai,31.249162,121.487899
7/8/13,2013,07,08,40.3383,69.3383,656,7.3847,17.4383,96.2111,85.4574,193.2026,1.8028,32.7818,56.1452,63,0,22.6,25.8182,Shanghai,31.249162,121.487899
7/9/13,2013,07,09,44.8653,69.3613,571,6.6228,16.5971,115.7333,97.0167,200.839,1.6609,33.1,54.4211,59.8182,0,22.2909,25.7273,Shanghai,31.249162,121.487899
7/10/13,2013,07,10,44.4026,73.1025,585,7.1012,19.8311,123.4,95.9548,158.9055,0.7443,32.9818,53.6989,58.1818,0,22.0182,25.4545,Shanghai,31.249162,121.487899
7/11/13,2013,07,11,38.8002,63.9612,453,5.7762,15.1698,130.6667,97.1431,133.7739,1.1363,32.6,55.3028,73.4545,0,22.1455,26.9091,Shanghai,31.249162,121.487899
7/12/13,2013,07,12,20.8312,45.5769,371,3.2451,6.7193,43.2,39.8738,135.9274,2.2357,30.5182,60.1365,72.3636,0,21.5727,27.0909,Shanghai,31.249162,121.487899
7/13/13,2013,07,13,16.0601,50.426,338,2.0682,3.2562,21.9333,19.2615,131.1872,3.6743,30.3182,66.413,62.7273,0,23.2545,26.4545,Shanghai,31.249162,121.487899
7/14/13,2013,07,14,16.478,49.4765,378,2.2185,4.0185,36.6917,30.3698,154.3762,4.4903,30.6091,61.7084,57.8182,0,22.2636,27.7273,Shanghai,31.249162,121.487899
7/15/13,2013,07,15,19.3119,43.4121,486,4.2829,8.2617,50.1667,43.7052,169.2449,4.0866,31.1545,60.5622,55.9091,0,22.4727,30,Shanghai,31.249162,121.487899
7/16/13,2013,07,16,26.4838,50.0143,454,3.8542,12.3446,66.2,56.1619,163.2982,3.4766,31.9636,57.0391,58.6364,0,22.1273,29.5455,Shanghai,31.249162,121.487899
7/17/13,2013,07,17,26.4977,46.9975,433,4.4744,11.7893,74.6667,56.0948,184.679,2.4756,31.5909,56.0809,66.3636,0,21.5364,28.7273,Shanghai,31.249162,121.487899
7/18/13,2013,07,18,16.6062,42.2928,383,3.5477,8.602,47.775,37.7708,172.4274,3.1421,30.7364,57.3447,67.5455,0,21.1727,29.8182,Shanghai,31.249162,121.487899
7/19/13,2013,07,19,17.0581,41.4687,403,3.5729,9.1294,49.175,41.7375,157.4352,3.2314,31.0636,55.4376,64.6364,0,20.9182,30,Shanghai,31.249162,121.487899
7/20/13,2013,07,20,34.4143,64.154,560,4.1567,14.9508,85.2833,71.1594,216.7907,1.6301,30.5091,62.028,57.4545,25,21.9727,25.6364,Shanghai,31.249162,121.487899
7/21/13,2013,07,21,40.1756,59.109,564,4.1049,14.3756,82.7167,65.3073,203.4357,0.9391,30.4091,66.878,50.0909,0,23.2727,23.2727,Shanghai,31.249162,121.487899
7/22/13,2013,07,22,30.936,54.6154,558,4.3905,12.975,70.175,62.2069,219.2281,2.471,31.1273,61.3103,68.7273,3.4,22.4455,29.0909,Shanghai,31.249162,121.487899
7/23/13,2013,07,23,37.5999,57.9679,539,4.901,14.908,83.5917,68.4625,202.0062,2.682,33.5909,51.1009,58.2727,0,21.5636,29.8182,Shanghai,31.249162,121.487899
7/24/13,2013,07,24,47.0288,84.1004,546,5.0073,17.4415,84.0583,75.6899,254.4618,2.0288,34.4455,48.5686,44.3636,0,21.5182,28.6364,Shanghai,31.249162,121.487899
7/25/13,2013,07,25,65.6854,103.4215,595,6.4294,20.2506,113.9333,96.4298,226.7304,0.6895,34.8364,49.0622,36.2727,0,22.2091,21.0909,Shanghai,31.249162,121.487899
7/26/13,2013,07,26,78.0944,120.1947,721,6.6062,26.3367,143.85,106.3729,159.3112,0.7881,33.8091,54.2113,39.0909,9,22.7636,16.9091,Shanghai,31.249162,121.487899
7/27/13,2013,07,27,92.7771,102.4656,825,7.4065,23.3815,145.0167,106.1156,140.2641,0.2389,32.7273,58.9114,42.6364,0.01,23.4273,15.0909,Shanghai,31.249162,121.487899
7/28/13,2013,07,28,49.6303,81.25,549,5.2701,15.9326,82.075,69.0302,257.0997,1.2147,34.5364,47.7612,49.0909,0,21.4727,27.0909,Shanghai,31.249162,121.487899
7/29/13,2013,07,29,52.7652,84.4738,625,6.5113,18.1341,107.275,82.9649,209.8535,0.6742,34.7455,49.6817,43.2727,0,22.3091,23.6364,Shanghai,31.249162,121.487899
7/30/13,2013,07,30,50.1389,77.5191,544,6.5739,17.1209,93.6667,74.3564,214.8363,1.8641,35.1818,46.7967,19.6364,0,21.6818,25.1818,Shanghai,31.249162,121.487899
7/31/13,2013,07,31,47.9969,74.0532,550,7.6021,17.3043,117.4,85.3524,215.6624,0.8475,33.0727,52.5249,25.3636,8,21.4182,25.8182,Shanghai,31.249162,121.487899
8/1/13,2013,08,01,40.619,65.9864,602,5.3292,20.6291,91.6,61.4405,167.6212,0.5992,30.0727,64.254,48.9091,23.005,22.0091,26.3,Shanghai,31.249162,121.487899
8/2/13,2013,08,02,24.6065,43.7549,475,4.6437,13.2174,44.7333,34.4083,181.6956,1.8054,30.89,63.2436,89.1,0.01,22.81,27.2,Shanghai,31.249162,121.487899
8/3/13,2013,08,03,27.1389,42.5483,537,4.6892,13.3996,69.4166,55.3219,207.4812,2.7414,32.5364,55.5127,93.1818,0,22.2182,29.5455,Shanghai,31.249162,121.487899
8/4/13,2013,08,04,31.0576,57.3649,580,5.5635,15.4685,72.8,60.0958,245.4411,1.9057,31.4364,61.2402,75.3636,14.5,22.5455,28.0909,Shanghai,31.249162,121.487899
8/5/13,2013,08,05,46.9246,70.3082,632,4.6685,16.0569,97.8833,83.949,193.1917,1.2608,32.7273,59.5296,46.7273,5.005,23.3091,26.7273,Shanghai,31.249162,121.487899
8/6/13,2013,08,06,53.8864,94.4,641,6.6728,17.3316,120.5167,90.1424,168.3444,1.2349,35.0909,47.8126,50.1818,0,21.7727,27.2727,Shanghai,31.249162,121.487899
8/7/13,2013,08,07,71.252,113.2648,745,9.3724,19.659,149.8584,123.3361,146.5655,0.7926,35.0455,47.5269,64.2727,0,21.8545,21.3636,Shanghai,31.249162,121.487899
8/8/13,2013,08,08,64.434,104.8537,638,7.1408,18.1815,120.225,102.8521,252.5478,1.7575,35.3667,45.3251,59.7778,0,20.9,27.2222,Shanghai,31.249162,121.487899
8/9/13,2013,08,09,,,,,,,,69.2512,0.8324,34.4,51.0307,57.7273,0,22.4818,19.8182,Shanghai,31.249162,121.487899
8/10/13,2013,08,10,61.8712,91.5322,626,6.4549,16.9415,121.5083,88.6594,130.5036,1.4098,33.8545,55.7157,68.7273,4,23.4909,24.3636,Shanghai,31.249162,121.487899
8/11/13,2013,08,11,56.0002,57.3228,581,5.8396,14.5394,124.3083,97.9528,114.0975,1.5046,32.5091,62.6812,80.4545,0,24.2545,18,Shanghai,31.249162,121.487899
8/12/13,2013,08,12,19.372,42.11,428,4.4826,10.4746,59.325,48.9125,169.287,2.5955,32.1273,55.8757,78.7273,0,21.6091,30,Shanghai,31.249162,121.487899
8/13/13,2013,08,13,15.2386,35.0816,436,4.3426,8.4349,43.4583,33.4642,142.4855,2.9488,31.7727,59.8252,73.9091,0,22.7455,29.8182,Shanghai,31.249162,121.487899
8/14/13,2013,08,14,13.4605,30.7615,437,3.937,8.2011,44.8584,33.775,153.8896,3.2517,31.9818,60.0524,74.9091,0,23.0273,30,Shanghai,31.249162,121.487899
8/15/13,2013,08,15,16.0981,33.8795,460,3.4362,9.1547,53.3167,43.2615,158.9951,3.0983,31.5636,60.2604,64.2727,0,22.6909,30,Shanghai,31.249162,121.487899
8/16/13,2013,08,16,14.2941,32.4654,458,3.0424,8.2352,53.2,43.9979,140.9768,2.7012,31.4455,57.3077,42.6364,0,21.6636,30,Shanghai,31.249162,121.487899
8/17/13,2013,08,17,23.9265,38.3689,468,3.4016,8.159,43.3417,38.026,132.9601,2.7889,31.3455,58.4785,35.4545,0,21.9182,26.0909,Shanghai,31.249162,121.487899
8/18/13,2013,08,18,26.0335,43.4924,505,3.1318,7.8395,23.6833,20.4167,74.2708,1.7953,30.18,66.5794,40.5,0,23.17,23.4,Shanghai,31.249162,121.487899
8/19/13,2013,08,19,10.6331,25.0725,486,2.4592,6.1959,20.3583,17.568,80.2634,2.9416,30.4364,71.5101,40.9091,0.255,24.6273,29.5455,Shanghai,31.249162,121.487899
8/20/13,2013,08,20,,,,,,,,75.0558,2.7532,30.9818,68.5084,53.7273,0.01,24.3364,29.8182,Shanghai,31.249162,121.487899
8/21/13,2013,08,21,16.3329,37.8211,498,3.3979,6.2481,31.5583,25.8903,60.7689,4.4475,30.1455,71.8948,41,0.6733,24.4636,27.5455,Shanghai,31.249162,121.487899
8/22/13,2013,08,22,11.0455,,,,,,,96.1019,4.0242,29.7364,73.5294,29.9091,0.5667,24.4818,22.1818,Shanghai,31.249162,121.487899
8/23/13,2013,08,23,17.0964,45.5204,414,2.8149,7.1026,42.0667,35.5778,145.8828,2.7294,31.0909,64.6837,40.1818,0.01,23.4818,28.9091,Shanghai,31.249162,121.487899
8/24/13,2013,08,24,29.5488,50.9951,554,5.0826,11.6146,78.1083,65.9938,196.9445,1.659,31.7545,60.5047,44.7273,0.8,22.8545,27.8182,Shanghai,31.249162,121.487899
8/25/13,2013,08,25,47.7035,61.5395,851,6.181,16.6778,74.7333,50.525,291.4329,1.1029,28.8909,73.6233,57.5455,9.2333,23.5455,17.5455,Shanghai,31.249162,121.487899
8/26/13,2013,08,26,31.8302,50.8128,700,4.4,16.8862,50.5333,45.4738,76.562,1.8393,27.0727,69.6671,67.5455,1.255,20.9545,25.5455,Shanghai,31.249162,121.487899
8/27/13,2013,08,27,33.7101,52.5916,704,4.048,11.8914,54.1333,50.0397,85.1021,2.4423,28.0091,68.7427,80.0909,0,21.6636,25.1818,Shanghai,31.249162,121.487899
8/28/13,2013,08,28,31.999,47.5352,585,4.6604,11.6296,75.5333,60.7405,146.6828,2.0592,30.4,67.8159,50,0,23.6091,23.5455,Shanghai,31.249162,121.487899
8/29/13,2013,08,29,35.5171,65.6007,604,5.113,19.7228,102.375,68.7927,179.6433,1.3807,30.8727,66.647,109.1818,12,23.6545,24,Shanghai,31.249162,121.487899
8/30/13,2013,08,30,57.8713,70.7826,845,5.2995,13.5424,67.4917,61.7,23.8683,2.981,29,66.3256,44.3636,2,21.9727,15.7273,Shanghai,31.249162,121.487899
8/31/13,2013,08,31,20.3717,37.787,478,3.9773,10.085,47.8333,49.9969,26.9411,2.6962,25.7273,56.3297,99.6364,0,16.2,29,Shanghai,31.249162,121.487899
9/1/13,2013,09,01,18.1728,35.8225,499,4.2546,10.9953,48.2417,45.8736,40.4978,1.9711,25.6455,49.7356,114.5556,0,14.1545,30,Shanghai,31.249162,121.487899
9/2/13,2013,09,02,18.452,38.8802,517,4.0086,10.992,51.8583,47.6167,56.5878,2.5475,25.9,56.2738,133.8182,0,16.3273,29.125,Shanghai,31.249162,121.487899
9/3/13,2013,09,03,27.4333,51.089,525,5.322,10.0586,63.2917,58.2271,24.1764,2.876,25.9182,54.7993,133.6364,0,15.9,28.75,Shanghai,31.249162,121.487899
9/4/13,2013,09,04,16.0789,34.605,458,4.2035,11.3902,49,43.8969,45.3773,2.0428,25.1545,49.4702,143.1818,0,13.5818,30,Shanghai,31.249162,121.487899
9/5/13,2013,09,05,24.9091,38.3394,468,4.3847,15.1284,42.175,39.8427,56.668,1.5509,23.1091,73.4353,156.6364,0.37,17.9273,24,Shanghai,31.249162,121.487899
9/6/13,2013,09,06,21.6217,29.4146,534,3.7655,20.079,34.475,29.4552,38.8031,1.2902,21.1909,85.2957,173.9091,1.46,18.6091,24.5,Shanghai,31.249162,121.487899
9/7/13,2013,09,07,38.8205,45.2699,648,4.8865,22.9869,45.0333,37.3625,10.9387,0.9436,22.8273,77.6381,178.5455,0.155,18.5909,21.75,Shanghai,31.249162,121.487899
9/8/13,2013,09,08,27.9977,27.0704,527,3.755,16.4531,48.0667,41.2444,70.4119,1.7513,24.5455,76.2138,174.8182,0,19.9182,27,Shanghai,31.249162,121.487899
9/9/13,2013,09,09,37.0123,56.8722,512,4.6422,14.0984,72.3333,60.2156,126.7033,1.4211,26.5818,72.9802,143.1818,0,21.1455,25.25,Shanghai,31.249162,121.487899
9/10/13,2013,09,10,45.3313,59.4542,655,5.2574,16.5523,90.8833,73.925,159.2493,0.8005,28.8182,70.999,112,1,22.6545,21.5,Shanghai,31.249162,121.487899
9/11/13,2013,09,11,41.1694,46.8885,642,5.2737,20.1081,62.3,45.1,59.7006,1.6607,27.4182,81.2016,134.2727,4,23.7,16.375,Shanghai,31.249162,121.487899
9/12/13,2013,09,12,25.374,,499,3.6992,11.7535,45.9333,35.725,141.4528,1.6472,28.6455,73.8267,134.3636,0.1,23.2455,27.25,Shanghai,31.249162,121.487899
9/13/13,2013,09,13,36.3456,54.4212,658,5.2721,21.2864,79.4,54.9417,180.6842,0.7438,27.5545,78.6968,108.9091,40,23.3091,15,Shanghai,31.249162,121.487899
9/14/13,2013,09,14,39.0004,51.3364,620,5.8029,20.6397,85.4,66.319,71.9588,0.7192,27.2182,77.391,87.3636,4,22.6909,22.375,Shanghai,31.249162,121.487899
9/15/13,2013,09,15,35.9849,,528,4.3654,11.8387,55.3333,47.8262,32.3931,2.0565,27.0111,74.0251,98.8889,0,21.6889,27.1667,Shanghai,31.249162,121.487899
9/16/13,2013,09,16,35.6556,55.7679,605,4.3554,15.2638,52.6,47.7917,50.6946,2.0032,26.2875,63.805,136.375,0,18.0625,26,Shanghai,31.249162,121.487899
9/17/13,2013,09,17,16.3166,40.8913,453,3.8403,12.6754,52,48.9167,81.8583,2.5925,25.68,62.0724,154.5,0,17.6,29.375,Shanghai,31.249162,121.487899
9/18/13,2013,09,18,16.8328,40.4252,460,4.0801,9.9072,52.8667,47.2536,78.9028,2.4972,26.125,62.5315,167.5,0,18.2375,30,Shanghai,31.249162,121.487899
9/19/13,2013,09,19,21.6113,48.0196,505,4.353,9.8394,45.08,42.0933,93.496,1.9352,26.4375,72.1456,151.375,0,20.875,28.6,Shanghai,31.249162,121.487899
9/20/13,2013,09,20,21.8468,45.3157,484,3.675,8.8896,43.9833,40.35,91.8265,2.1461,26.36,78.1551,136.4,0,22.14,26.7143,Shanghai,31.249162,121.487899
9/21/13,2013,09,21,21.1136,42.0882,500,3.7406,9.156,42.9917,39.25,72.8583,3.0047,25.7182,86.5572,119.9091,10.0033,23.2818,22.5,Shanghai,31.249162,121.487899
9/22/13,2013,09,22,21.2184,41.8073,482,3.5273,8.3493,34.9417,36.5156,78.3256,3.4953,26.9636,84.4982,113.9091,6.2,24.0455,24.375,Shanghai,31.249162,121.487899
9/23/13,2013,09,23,12.7159,37.2008,472,3.5948,8.3036,38.9083,30.6271,108.3589,2.3727,27.9091,76.0914,115.7273,0,23.1091,28.375,Shanghai,31.249162,121.487899
9/24/13,2013,09,24,26.9404,39.4883,498,5.0238,12.2212,45.5583,38.0823,84.7865,1.1279,27.5182,76.8024,111.1818,4,22.8636,24.75,Shanghai,31.249162,121.487899
9/25/13,2013,09,25,12.9621,,450,4.411,9.9285,39.4333,36.9688,7.8646,3.6357,22.1364,64.3915,169,2.5,14.7545,29.375,Shanghai,31.249162,121.487899
9/26/13,2013,09,26,23.7,49.1141,454,6.2683,16.4204,49.5333,44.0667,23.5924,1.7535,21.84,53.9462,193.3,0,11.92,30,Shanghai,31.249162,121.487899
9/27/13,2013,09,27,19.1217,46.3641,454,5.2471,17.7654,56.35,50.925,78.321,1.8044,21.8091,59.2165,170.3636,0,13.1091,28.75,Shanghai,31.249162,121.487899
9/28/13,2013,09,28,51.4069,62.4968,698,7.7212,27.0083,48.825,40.1621,249.513,0.6833,22.3909,75.3593,128.1818,0.1,17.6818,19.25,Shanghai,31.249162,121.487899
9/29/13,2013,09,29,73.156,86.1533,988,12.4518,26.3297,54.6,45.4854,335.454,1.5211,22.18,73.1301,152.8,0.1,16.94,20.125,Shanghai,31.249162,121.487899
9/30/13,2013,09,30,25.5833,,,,,,,18.2819,2.7811,23.43,68.8507,174.2,0,17.19,28.5714,Shanghai,31.249162,121.487899
10/1/13,2013,10,01,32.5613,49.5059,565,5.2588,16.1913,51.3333,40.6463,6.8299,1.0628,23.4182,65.2498,162.6364,0,16.1545,27.125,Shanghai,31.249162,121.487899
10/2/13,2013,10,02,57.7792,76.3487,640,6.8163,14.1268,64.3417,54.1854,340.0868,2.3348,21.6455,68.0273,173.1818,0.01,15.2818,18.125,Shanghai,31.249162,121.487899
10/3/13,2013,10,03,11.0074,32.8177,356,4.6219,9.7721,43.9833,40.9427,18.7554,2.5177,21.1091,52.9764,195.4545,0,11.0364,30,Shanghai,31.249162,121.487899
10/4/13,2013,10,04,15.8426,37.9271,392,5.134,10.9278,53.0666,50.325,48.9334,2.4669,21.5727,60.7507,182.5455,0,13.4727,30,Shanghai,31.249162,121.487899
10/5/13,2013,10,05,25.9903,50.4335,484,5.15,13.2367,44.2,42.2929,46.5908,2.4393,22.3545,75.2551,170.4545,0.01,17.7091,23.625,Shanghai,31.249162,121.487899
10/6/13,2013,10,06,16.088,28.4332,394,3.9812,6.8539,40.6,39.381,49.5759,3.6408,23.6545,89.2006,151.1818,4.1275,21.7545,22,Shanghai,31.249162,121.487899
10/7/13,2013,10,07,13.703,22.5157,420,3.8324,5.2316,33.1333,31.394,55.9756,4.0343,23.5273,92.5904,121.9091,23.6333,22.2455,12.75,Shanghai,31.249162,121.487899
10/8/13,2013,10,08,6.1554,,508,3.2343,9.2348,32.6667,30.5083,9.7417,3.0795,20.8818,92.3287,119.4545,37.1667,19.5818,13.25,Shanghai,31.249162,121.487899
10/9/13,2013,10,09,22.6503,34.3274,544,4.4771,11.0377,38.36,31.4533,45.0172,1.1015,22.5909,78.1856,155.0909,0.5,18.4182,23.5,Shanghai,31.249162,121.487899
10/10/13,2013,10,10,49.5845,114.7555,684,5.5314,21.8671,56.7778,39.6208,113.5548,0.4067,23.5636,80.1806,147.7273,0,19.6636,21.5,Shanghai,31.249162,121.487899
10/11/13,2013,10,11,99.3438,155.5133,864,10.1087,27.3166,76.7667,64.6722,48.1424,1.1723,22.5545,71.2933,172.8182,0,16.3727,16.75,Shanghai,31.249162,121.487899
10/12/13,2013,10,12,18.9725,48.9029,458,5.5931,17.6725,55.7333,49.9917,97.4641,1.7804,21.7545,63.9823,199.6364,0,14.0182,30,Shanghai,31.249162,121.487899
10/13/13,2013,10,13,19.7287,41.0776,497,5.1052,14.7478,58.1333,53.95,100.3505,1.5941,21.8182,67.5168,188.7273,0,15.2091,30,Shanghai,31.249162,121.487899
10/14/13,2013,10,14,23.4483,54.0145,464,4.6874,14.6016,52.1333,45.827,148.1725,0.8729,24.0636,65.2302,164,0,16.8455,27.5,Shanghai,31.249162,121.487899
